2000-01-07,2000-01-12,0005.HK,0,100.5,96.25,-4.228855721393035
2000-01-07,2000-01-12,0006.HK,0,24.200001,24.9,2.892557731712483
2000-01-07,2000-01-12,0011.HK,0,81.5,77.0,-5.521472392638037
2000-01-07,2000-01-12,0012.HK,0,27.2584,27.5068,0.911278725090235
2000-01-07,2000-01-12,0016.HK,0,74.75,74.25,-0.6688963210702341
2000-01-07,2000-01-12,0017.HK,0,12.93,12.7167,-1.6496519721577747
2000-01-07,2000-01-12,0019.HK,0,40.900002,44.0,7.579456842080348
2000-01-07,2000-01-12,0023.HK,0,17.681801,18.9545,7.1977905418118855
2000-01-07,2000-01-12,0027.HK,0,0.6,0.61,1.6666666666666683
2000-01-07,2000-01-12,0083.HK,0,3.70455,3.68182,-0.6135697993008515
2000-01-07,2000-01-12,0101.HK,0,6.05,6.0,-0.8264462809917326
2000-01-07,2000-01-12,0144.HK,0,6.9,6.75,-2.173913043478266
2000-01-07,2000-01-12,0267.HK,0,31.682301,32.926701,3.9277450207925315
2000-01-07,2000-01-12,0688.HK,0,1.35056,1.29268,-4.285629664731662
2000-01-07,2000-01-12,0941.HK,0,41.799999,47.099998,12.679423748311573
2000-01-07,2000-01-12,1038.HK,0,14.6,14.75,1.0273972602739752
2000-01-07,2000-01-12,1044.HK,0,2.03042,2.03042,0.0
2000-01-07,2000-01-12,1109.HK,0,0.86,0.85,-1.1627906976744196
2000-01-10,2000-01-17,0001.HK,0,63.788601,63.252499,-0.8404354251318346
2000-01-10,2000-01-17,0002.HK,0,35.299999,34.799999,-1.4164306350263636
2000-01-10,2000-01-17,0003.HK,0,4.12531,4.02893,-2.3363092713032456
2000-01-10,2000-01-17,0004.HK,0,15.2946,15.0622,-1.5194905391445357
2000-01-10,2000-01-17,0005.HK,0,100.0,96.5,-3.5000000000000004
2000-01-10,2000-01-17,0006.HK,0,24.25,25.0,3.0927835051546393
2000-01-10,2000-01-17,0011.HK,0,80.75,78.0,-3.4055727554179565
